Glen Gery,200340,CORE LAND,4000,10,Land - Freehold,,,,,,,300000.00,,,11/23/2018,0,,300000.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200342,PARKING SPACES,4000,15,Land - Improvements,,,,,,,76388.89,,,11/23/2018,36,,110000.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200343,LANDSCAPING,4000,15,Land - Improvements,,,,,,,20833.33,,,11/23/2018,36,,30000.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200341,BUILDING 1 HEADQUARTERS,4000,40,Buildings,,,,,,,696541.67,,,11/23/2018,240,,730000.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200216,Tech Serv- Roof Asset Life Add,4000,40,Buildings,,,,,,,95336.78,,,3/1/2019,180,,99771.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200763,Corporate Kitchen Renovation,4000,40,Buildings,,,,,,,36627.10,,,8/1/2019,120,,37566.26,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200764,Finance/IT Wing Renovation,4000,40,Buildings,,,,,,,87283.74,,,8/1/2019,120,,89521.78,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200765,Executive Wing Renovation,4000,40,Buildings,,,,,,,58190.19,,,8/1/2019,120,,59682.25,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200778,NYC Design Center Remodel,4000,40,Buildings,,,,,,,87357.57,,,9/1/2019,42,,91773.32,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200330,COOLING TOWER INSTALLATION,4000,45,Plant & Machinery,,,,,,,1841.67,,,11/23/2018,24,,3400.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200334,LAB KILN,4000,45,Plant & Machinery,,,,,,,325.00,,,11/23/2018,24,,600.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200336,COOLING TOWER; PUMP & FILTERS,4000,45,Plant & Machinery,,,,,,,189.58,,,11/23/2018,24,,350.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200337,LAB EQUIPMENT: AUGER,4000,45,Plant & Machinery,,,,,,,81.25,,,11/23/2018,24,,150.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200338,LAB EXTRUDER PARTS,4000,45,Plant & Machinery,,,,,,,81.25,,,11/23/2018,24,,150.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200339,MUFFLE KILN SN#058990976819,4000,45,Plant & Machinery,,,,,,,54.17,,,11/23/2018,24,,100.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200329,LECO CARBON/SULPHUR ANALYZER,4000,45,Plant & Machinery,,,,,,,50911.46,,,11/23/2018,96,,57500.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200333,HMPL 350 SERVER I S,4000,70,Office Equipment,,,,,,,189.58,,,11/23/2018,24,,350.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200327,JDE CONVERSION COSTS,4000,70,Office Equipment,,,,,,,125000.00,,,11/23/2018,36,,180000.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200331,RPL CORP PHONE SYSTEM SHORETEL,4000,70,Office Equipment,,,,,,,8333.33,,,11/23/2018,36,,12000.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200326,JDE LICENSING IT INFRSTRCTRE,4000,70,Office Equipment,,,,,,,200416.67,,,11/23/2018,48,,260000.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200332,CORP SHORETEL BACKUP SYSTEM,4000,70,Office Equipment,,,,,,,7708.33,,,11/23/2018,48,,10000.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200335,SHORETEL BACKUP SYSTEM PHASEII,4000,70,Office Equipment,,,,,,,2450.00,,,11/23/2018,60,,3000.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200328,CORP OFFICE RENOVATIONS,4000,70,Office Equipment,,,,,,,61979.17,,,11/23/2018,96,,70000.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200198,Oracle Sales Cloud CRM System,4000,70,Office Equipment,,,,,,,104716.70,,,12/1/2018,60,,128224.31,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200781,IT Hardware Lease Buyout (Dell,4000,70,Office Equipment,,,,,,,25820.39,,,3/1/2019,9,,116188.42,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200228,Xerox Copier- Brickworks Wing,4000,70,Office Equipment,,,,,,,11734.00,,,5/1/2019,84,,12636.54,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200226,Corp Video Conferencing System,4000,70,Office Equipment,,,,,,,80706.54,,,5/1/2019,120,,84954.20,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200227,Video Conf System- Brickworks,4000,70,Office Equipment,,,,,,,27592.43,,,5/1/2019,120,,29044.61,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200240,IT Hardware Purchase (5) Lapto,4000,70,Office Equipment,,,,,,,9370.91,,,6/1/2019,36,,10882.19,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200242,IT Purchase (5) Laptops II,4000,70,Office Equipment,,,,,,,9174.54,,,6/1/2019,36,,10654.14,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200241,HVAC Units- Brickworks Wing,4000,70,Office Equipment,,,,,,,35496.86,,,6/1/2019,120,,37040.16,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200251,IT Hardware- 10 Laptops III,4000,70,Office Equipment,,,,,,,18933.34,,,7/1/2019,36,,21299.89,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200250,Xerox AltaLink C8055 Copier-Ex,4000,70,Office Equipment,,,,,,,9193.94,,,7/1/2019,60,,9850.58,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200766,NED Programming Laptop & Softw,4000,70,Office Equipment,,,,,,,21503.25,,,8/1/2019,36,,23458.09,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200767,ERP ALLOUT User Management Sys,4000,70,Office Equipment,,,,,,,6864.00,,,8/1/2019,36,,7488.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200768,Lobby;Sign;AG Boardrm Revnovat,4000,70,Office Equipment,,,,,,,63185.87,,,8/1/2019,120,,64806.02,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200780,Ultimate Software- Time Tracki,4000,70,Office Equipment,,,,,,,6072.92,,,9/1/2019,24,,6625.00,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200779,Drone & Drone Deploy Software,4000,70,Office Equipment,,,,,,,12425.00,,,9/1/2019,36,,13155.88,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200776,Natl Call Center & Mktg Upgrad,4000,70,Office Equipment,,,,,,,72775.61,,,9/1/2019,120,,74009.09,,,,,,,,,,,,,,,,,,,,,,
Glen Gery,200788,BW NA Exec Wing Renovations,4000,70,Office Equipment,,,,,,,92275.93,,,9/25/2019,120,,93051.36,,,,,,,,,,,,,,,,,,,,,,
